2.53722 67.0275
2.53315 -397.53
2.52909 -192.3
2.52502 -271.44
2.52095 85.6253
2.51688 -219.6
2.51281 -404.75
2.50874 -401.93
2.50467 -365.4
2.5006 -563.9
2.49653 -209.42
2.49246 -264.94
2.48839 -394.97
2.48432 -392.94
2.48025 -265.66
2.47618 -220.6
2.47212 -384.83
2.46805 -354.57
2.46398 -175.23
2.45991 -264.82
2.45584 -172.84
2.45177 -96.041
2.4477 -297.16
2.44363 -156.42
2.43956 -439.2
2.43549 -326.01
2.43142 -168.95
2.42735 -357.41
2.42328 -297.42
2.41921 -349.13
2.41514 -309.45
2.41107 -543.74
2.40701 -238.76
2.40294 -248.17
2.39887 -175.53
2.3948 -549.18
2.39073 -307.43
2.38666 -181.2
2.38259 -103.38
2.37852 -42.039
2.37445 -414.11
2.37038 -391.37
2.36631 -164.22
2.36224 -284.39
2.35817 -56.571
2.35411 -320.75
2.35004 -188.11
2.34597 -294.07
2.3419 -597.8
2.33783 -252.02
2.33376 -3.1532
2.32969 232.362
2.32562 37.7356
2.32155 49.4157
2.31748 38.2113
2.31341 -293.16
2.30934 -100.23
2.30527 -150.67
2.3012 62.2162
2.29713 -113.56
2.29306 -145.6
2.289 37.081
2.28493 -70.637
2.28086 154.886
2.27679 88.1641
2.27272 -1.3575
2.26865 -50.267
2.26458 99.2748
2.26051 -16.683
2.25644 -47.679
2.25237 -31.748
2.2483 -141.17
2.24423 -232.26
2.24016 -143.16
2.23609 76.7281
2.23203 -231.92
2.22796 -366.85
2.22389 -258.77
2.21982 -374.5
2.21575 -337
2.21168 -155.28
2.20761 -385.39
2.20354 -122.38
2.19947 -471.26
2.1954 -298.87
2.19133 -501.13
2.18726 -116.49
2.18319 -290.21
2.17912 -658.58
2.17505 -196.25
2.17098 -226.69
2.16692 67.5764
2.16285 -311.6
2.15878 -87.586
2.15471 -151.11
2.15064 -343.43
2.14657 45.0427
2.1425 -316.64
2.13843 -279.69
2.13436 -60.066
2.13029 -220.14
2.12622 -97.243
2.12215 -383.96
2.11808 -169.18
2.11401 -324.93
2.10995 -304.46
2.10588 -506.38
2.10181 -321.2
2.09774 -432.03
2.09367 -312.49
2.0896 -302.56
2.08553 -397.91
2.08146 -268.16
2.07739 -239.89
2.07332 -157.47
2.06925 43.5102
2.06518 -171.06
2.06111 -148.2
2.05704 -46.422
2.05297 -484.46
2.0489 -448.8
2.04484 -161.11
2.04077 -403.97
2.0367 -249.63
2.03263 -240.99
2.02856 -126.32
2.02449 -106.22
2.02042 -250.43
2.01635 -95.613
2.01228 127.16
2.00821 -254.04
2.00414 -10.981
2.00007 -157.89
1.996 -429.51
1.99194 -260.64
1.98786 -268.61
1.9838 -292.5
1.97973 -157.86
1.97566 -161
1.97159 -237.57
1.96752 -63.342
1.96345 -156.43
1.95938 -87.629
1.95531 -16.258
1.95124 -138.02
1.94717 -388.4
1.9431 -143.93
1.93903 -178.1
1.93496 79.4799
1.9309 58.6179
1.92683 -206.96
1.92276 9.13179
1.91869 -237.29
1.91462 -347.54
1.91055 -275.11
1.90648 -0.7888
1.90241 107.678
1.89834 -220.27
1.89427 -166.38
1.8902 109.909
1.88613 16.5527
1.88206 -101.72
1.87799 -211.19
1.87392 -110.86
1.86986 -310.61
1.86579 -176.93
1.86172 34.6889
1.85765 -50.136
1.85358 34.9149
1.84951 -46.234
1.84544 -36.223
1.84137 -84.274
1.8373 -127.5
1.83323 136.872
1.82916 -402.92
1.82509 -149.79
1.82102 -159.75
1.81695 -477.06
1.81288 -455.88
1.80882 -584.61
1.80475 -177.94
1.80068 -551.07
1.79661 -132.79
1.79254 -327.82
1.78847 -523.74
1.7844 -438
1.78033 -317.61
1.77626 -537.08
1.77219 -68.199
1.76812 -481.79
1.76405 -340.01
1.75998 -395.37
1.75591 -543.6
1.75184 -383.58
1.74778 118.521
1.74371 -507.99
1.73964 -77.291
1.73557 -56.669
1.7315 -252.5
1.72743 -353.77
1.72336 -274.87
1.71929 -392.91
1.71522 -407.68
1.71115 -126.74
1.70708 -273.5
1.70301 -129.25
1.69894 -45.285
1.69487 -246.93
1.6908 -221
1.68674 -315.49
1.68267 -196.28
1.6786 -274.1
1.67453 -145.72
1.67046 -308.06
1.66639 -269.83
1.66232 -480.43
1.65825 -259.7
1.65418 -220.58
1.65011 -324.01
1.64604 -120.86
1.64197 -362.03
1.6379 -164.85
1.63383 -105.53
1.62976 2.69904
1.62569 -74.119
1.62163 -346.78
1.61756 -115.26
1.61349 -50.453
1.60942 -159.05
1.60535 -148.27
1.60128 -364.7
1.59721 -251.04
1.59314 -23.475
1.58907 29.4697
1.585 -121.27
1.58093 -52.109
1.57686 -184.17
1.57279 -255.35
1.56872 -260
1.56465 -42.748
1.56059 67.6107
1.55652 31.6017
1.55245 129.355
1.54838 123.019
1.54431 56.6105
1.54024 -140.36
1.53617 35.6578
1.5321 -33.242
1.52803 14.6644
1.52396 188.793
1.51989 267.513
1.51582 296.916
1.51175 468.764
1.50768 264.37
1.50361 63.4793
1.49955 273.46
1.49548 440.685
1.49141 313.331
1.48734 -46.612
1.48327 546.814
1.4792 161.337
1.47513 259.192
1.47106 320.193
1.46699 157.558
1.46292 88.1541
1.45885 241.585
1.45478 424.179
1.45071 427.206
1.44664 262.173
1.44258 556.975
1.43851 648.055
1.43444 834.692
1.43037 908.849
1.4263 1241.65
1.42223 1194.91
1.41816 993.049
1.41409 1339.55
1.41002 1454.69
1.40595 1767.33
1.40188 2324.16
1.39781 2425.54
1.39374 2892.7
1.38967 3299.13
1.3856 3975.78
1.38154 4570.18
1.37747 5331.87
1.3734 6724.47
1.36933 8958.45
1.36526 10814.9
1.36119 13831.8
1.35712 18120.1
1.35305 23853.7
1.34898 31679.8
1.34491 39870.1
1.34084 46330.3
1.33677 46700
1.3327 41422.9
1.32864 33075.5
1.32456 26014.8
1.3205 20320.9
1.31643 16102.4
1.31236 13068.7
1.30829 10778.5
1.30422 8868
1.30015 7830.33
1.29608 6729.38
1.29201 5700.07
1.28794 4877.32
1.28387 4643.42
1.2798 4088.6
1.27573 3385.88
1.27166 3076.89
1.2676 2712.6
1.26353 2321.58
1.25946 2412.91
1.25539 2019.25
1.25132 1521.16
1.24725 1241.06
1.24318 1396.35
1.23911 1356.51
1.23504 1131.38
1.23097 1154.12
1.2269 908.659
1.22283 840.557
1.21876 763.632
1.21469 778.631
1.21062 638.28
1.20656 692.329
1.20249 613.302
1.19842 700.065
1.19435 482.852
1.19028 413.434
1.18621 481.713
1.18214 381.576
1.17807 50.0308
1.174 -35.086
1.16993 -230.44
1.16586 122.66
1.16179 -382.48
1.15772 -185.4
1.15365 42.4335
1.14958 310.839
1.14552 -37.173
1.14145 -259.45
1.13738 89.9073
1.13331 -394.73
1.12924 133.813
1.12517 -117.23
1.1211 71.893
1.11703 -64.371
1.11296 -53.195
1.10889 -187.03
1.10482 177.971
1.10075 393.18
1.09668 166.827
1.09261 19.7025
1.08854 -165.96
1.08448 145.184
1.08041 -61.268
1.07634 34.2124
1.07227 113.591
1.0682 212.014
1.06413 -29.722
1.06006 24.0404
1.05599 90.9001
1.05192 186.875
1.04785 110.32
1.04378 175.91
1.03971 22.9011
1.03564 -99.401
1.03157 -64.262
1.0275 -173.53
1.02344 -139.67
1.01937 36.7884
1.0153 123.57
1.01123 -27.271
1.00716 268.656
1.00309 25.9975
0.99902 549.482
0.99495 914.896
0.99088 2714.49
0.98681 8922.53
0.98274 8141.7
0.97867 1380.13
0.9746 862.862
0.97053 527.2
0.96646 332.389
0.9624 229.468
0.95833 226.266
0.95426 -140.41
0.95019 454.465
0.94612 32.9551
0.94205 269.959
0.93798 215.035
0.93391 7.64189
0.92984 72.7432
0.92577 79.5886
0.9217 241.4
0.91763 206.736
0.91356 194.224
0.90949 136.077
0.90543 -126.33
0.90136 -101.88
0.89729 -387.39
0.89322 19.6332
0.88915 -210.63
0.88508 100.338
0.88101 162.994
0.87694 -271.77
0.87287 -138.88
0.8688 -197.99
0.86473 -46.487
0.86066 -1.0893
0.85659 29.8364
0.85252 226.455
0.84845 -414.23
0.84439 -509.87
0.84032 -502.14
0.83625 -231.48
0.83218 -548.75
0.82811 -513.13
0.82404 -428.84
0.81997 -373.5
0.8159 -283.56
0.81183 -700.06
0.80776 -633.67
0.80369 -557.9
0.79962 -452.08
0.79555 -255.97
0.79148 -355.56
0.78741 -169.91
0.78334 -533.91
0.77928 -324.13
0.77521 -342.79
0.77114 -376.21
0.76707 -334.18
0.763 -194.09
0.75893 -461.23
0.75486 -206.71
0.75079 -268.99
0.74672 -459.02
0.74265 -160.06
0.73858 -552.71
0.73451 -419.51
0.73044 -421.42
0.72637 -177.83
0.7223 -179.26
0.71824 -396.4
0.71417 -260.59
0.7101 -269.54
0.70603 -94.688
0.70196 -203.25
0.69789 -287.47
0.69382 -470.07
0.68975 -88.691
0.68568 -193.67
0.68161 -198.44
0.67754 -30.676
0.67347 -281.56
0.6694 -160
0.66533 -382.29
0.66126 -486.65
0.6572 -418.26
0.65313 119.963
0.64906 -499.95
0.64499 -539.78
0.64092 -342.22
0.63685 -249.91
0.63278 -87.642
0.62871 -296.5
0.62464 -452.95
0.62057 -135.19
0.6165 -457.51
0.61243 -125.41
0.60836 -353.31
0.60429 -340.91
0.60023 -58.833
0.59616 -66.915
0.59209 -160.25
0.58802 250.859
0.58395 -11.319
0.57988 -254.65
0.57581 -396.64
0.57174 -197.73
0.56767 -138.33
0.5636 -329.61
0.55953 -152.47
0.55546 -497.53
0.55139 -22.057
0.54732 -246.18
0.54326 -777.64
0.53919 -329.09
0.53512 -499.01
0.53105 -301.83
0.52698 -342.52
0.52291 -214.04
0.51884 -246.6
0.51477 -498.71
0.5107 -246.28
0.50663 -401.24
0.50256 -188.5
0.49849 -145.13
0.49442 -553.27
0.49035 -182.76
0.48628 -456.96
0.48222 -248.69
0.47814 -443.51
0.47408 -523.29
0.47001 -221.45
0.46594 -69.467
0.46187 -105.76
0.4578 11.1885
0.45373 -445.13
0.44966 -476.79
0.44559 -50.223
0.44152 -276.4
0.43745 -422.95
0.43338 -314.75
0.42931 -96.514
0.42524 -41.41
0.42118 -225.59
0.41711 -109.56
0.41304 -255.6
0.40897 128.964
0.4049 -140.95
0.40083 125.041
0.39676 -32.382
0.39269 -219.99
0.38862 -91.078
0.38455 -276.41
0.38048 100.463
0.37641 124.612
0.37234 125.152
0.36827 195.407
0.3642 302.831
0.36013 212.902
0.35607 235.923
0.352 246.661
0.34793 137.312
0.34386 130.654
0.33979 -214.52
0.33572 -180.26
0.33165 13.7584
0.32758 -49.867
0.32351 -138.28
0.31944 147.429
0.31537 -203.35
0.3113 -19.237
0.30723 -353.37
0.30316 199.122
0.29909 23.0451
0.29503 -37.442
0.29096 -262.78
0.28689 -256.79
0.28282 -341.6
0.27875 245.696
0.27468 -305.82
0.27061 -292.48
0.26654 -252.27
0.26247 -468.65
0.2584 -224.27
0.25433 -385.61
0.25026 -266.28
0.24619 -502.42
0.24212 -243.5
0.23805 -522.53
0.23399 -471.18
0.22992 -476.5
0.22585 -41.323
0.22178 -100.74
0.21771 -405.53
0.21364 -212.73
0.20957 -172.02
0.2055 -412.05
0.20143 -58.851
0.19736 -178.05
0.19329 -144.78
0.18922 -118.23
0.18515 -4.3821
0.18108 -328.03
0.17702 -382.2
0.17295 -21.006
0.16888 -113.74
0.16481 -278.91
0.16074 -93.336
0.15667 -279.46
0.1526 4.24578
0.14853 -204.69
0.14446 -14.546
0.14039 -277.45
0.13632 -312.15
0.13225 -75.122
0.12818 -196.17
0.12411 -329.34
0.12004 -319.67
0.11597 -357.4
0.11191 -267.75
0.10784 -87.36
0.10377 -472.33
0.0997 -231.77
0.09563 -121.92
0.09156 -271.32
0.08749 -489.51
0.08342 -237.49
0.07935 -273.98
0.07528 -686.24
0.07121 -296.02
0.06714 -172.71
0.06307 -365.7
0.05901 -399.5
0.05493 -316.35
0.05087 -478.23
0.0468 -177.71
0.04273 -348.47
0.03866 34.7605
0.03459 34.9036
0.03052 -487.97
0.02645 -179.41
0.02238 12.2102
0.01831 -63.429
0.01424 -371.06
0.01017 -141.68
0.0061 -103.11
0.00203 -212.14
-0.002 -264.79
-0.0061 -347.95
-0.0102 -508.3
-0.0142 -502.18
-0.0183 -478.95
-0.0224 -416.91
-0.0265 -429.33
-0.0305 -236.04
-0.0346 -494.96
-0.0387 -434.63
-0.0427 -415.25
-0.0468 -346.87
-0.0509 -288.29
-0.0549 -443.2
-0.059 -477.16
-0.0631 -264.42
-0.0671 -521.27
-0.0712 -451.35
-0.0753 -20.371
-0.0794 -386.08
-0.0834 -536.52
-0.0875 -435.33
-0.0916 -622.46
-0.0956 -308.6
-0.0997 -222.79
-0.1038 -514.41
-0.1078 -176.06
-0.1119 -521.37
-0.116 -556.15
-0.12 -175.1
-0.1241 -195.93
-0.1282 -161.04
-0.1323 -671.37
-0.1363 -300.95
-0.1404 -573.66
-0.1445 -378.05
-0.1485 -645.23
-0.1526 -475.39
-0.1567 -369.97
-0.1607 -135.86
-0.1648 -374.39
-0.1689 -490.44
-0.1729 -823.87
-0.177 -427.06
-0.1811 -200.28
-0.1852 -250.79
-0.1892 -117.35
-0.1933 -212.72
-0.1974 -474.17
-0.2014 -103.35
-0.2055 -89.66
-0.2096 218.124
-0.2136 -111.49
-0.2177 -64.407
-0.2218 -82.492
-0.2258 379.805
-0.2299 40.9782
-0.234 149.366
-0.2381 263.505
-0.2421 115.578
-0.2462 196.255
-0.2503 -82.415
-0.2543 -4.0083
-0.2584 37.494
-0.2625 -24.06
-0.2665 -22.412
-0.2706 -205.18
-0.2747 -78.44
-0.2787 -55.463
-0.2828 56.9452
-0.2869 -250.36
-0.291 260.457
-0.295 245.045
-0.2991 266.791
-0.3032 287.949
-0.3072 918.607
-0.3113 1277.3
-0.3154 1495.22
-0.3194 1488.93
-0.3235 1415.44
-0.3276 864.949
-0.3317 1347.52
-0.3357 1411.57
-0.3398 999.854
-0.3439 962.936
-0.3479 833.663
-0.352 1036.33
-0.3561 842.597
-0.3601 652.366
-0.3642 816.99
-0.3683 845.583
-0.3723 696.946
-0.3764 649.53
-0.3805 499.84
-0.3846 646.889
-0.3886 942.898
-0.3927 1100.39
-0.3968 1572.59
-0.4008 1532.7
-0.4049 1957.47
-0.409 2773.51
-0.413 3659.71
-0.4171 4094.32
-0.4212 3798.69
-0.4252 3203.14
-0.4293 2499.95
-0.4334 2331.83
-0.4375 2284.86
-0.4415 2361.51
-0.4456 2295.02
-0.4497 1904.99
-0.4537 2064.03
-0.4578 1739.44
-0.4619 1619.62
-0.4659 1629.84
-0.47 1712.59
-0.4741 1492.08
-0.4781 1616.53
-0.4822 1361.28
-0.4863 1315.3
-0.4904 1298.87
-0.4944 1670.32
-0.4985 1805.94
-0.5026 2102.52
-0.5066 2888.66
-0.5107 3908.6
-0.5148 4197.68
-0.5188 4333.91
-0.5229 3928.59
-0.527 3132.31
-0.531 2604.66
-0.5351 2079.07
-0.5392 1958.59
-0.5433 2506.52
-0.5473 2169.04
-0.5514 1908.67
-0.5555 1860.28
-0.5595 1840
-0.5636 1798.67
-0.5677 1343.27
-0.5717 1384.05
-0.5758 1151.95
-0.5799 1101.19
-0.5839 1056.59
-0.588 978.624
-0.5921 1123.85
-0.5962 1415.41
-0.6002 1728.19
-0.6043 1902.63
-0.6084 2219.21
-0.6124 2650.44
-0.6165 3021.15
-0.6206 2738.41
-0.6246 2438.56
-0.6287 1491.44
-0.6328 1497.46
-0.6369 1158
-0.6409 1259.17
-0.645 1148.09
-0.6491 1007.93
-0.6531 1097.69
-0.6572 809.096
-0.6613 616.915
-0.6653 698.798
-0.6694 805.144
-0.6735 810.87
-0.6775 597.331
-0.6816 334.838
-0.6857 199.543
-0.6898 454.955
-0.6938 -0.9224
-0.6979 622.565
-0.702 466.835
-0.706 530.579
-0.7101 689.758
-0.7142 598.446
-0.7182 685.442
-0.7223 523.735
-0.7264 532.345
-0.7304 7.15486
-0.7345 330.305
-0.7386 83.5411
-0.7427 409.657
-0.7467 121.503
-0.7508 186.521
-0.7549 -113.39
-0.7589 150.964
-0.763 189.339
-0.7671 -9.9762
-0.7711 280.567
-0.7752 -206.38
-0.7793 -68.6
-0.7833 -196.93
-0.7874 -132.86
-0.7915 428.73
-0.7956 114.696
-0.7996 -4.8626
-0.8037 150.144
-0.8078 -30.138
-0.8118 290.938
-0.8159 -230.33
-0.82 15.8604
-0.824 85.2946
-0.8281 -34.917
-0.8322 44.0144
-0.8362 342.817
-0.8403 1301.2
-0.8444 2738.37
-0.8485 524.178
-0.8525 -66.291
-0.8566 -17.043
-0.8607 18.7319
-0.8647 -122.99
-0.8688 -203.35
-0.8729 -65.581
-0.8769 347.162
-0.881 24.402
-0.8851 -184.33
-0.8891 -203.55
-0.8932 -129.07
-0.8973 -486.87
-0.9014 -351.3
-0.9054 -31.463
-0.9095 -1.7988
-0.9136 -337.46
-0.9176 -404.8
-0.9217 -212.23
-0.9258 -112
-0.9298 -134.61
-0.9339 -202.97
-0.938 -201.65
-0.942 -106.28
-0.9461 -181.04
-0.9502 -557.96
-0.9543 -38.417
-0.9583 -50.631
-0.9624 -159.83
-0.9665 -212.85
-0.9705 -487.31
-0.9746 -52.487
-0.9787 -156.43
-0.9827 -201.71
-0.9868 -160.78
-0.9909 -389.7
-0.995 -184.87
-0.999 -231.41
-1.0031 -8.5083
-1.0072 -351.76
-1.0112 -47.421
-1.0153 -459.98
-1.0194 -113.5
-1.0234 -231.78
-1.0275 29.9647
-1.0316 83.0313
-1.0356 64.0355
-1.0397 -308.45
-1.0438 -105.14
-1.0479 -475.2
-1.0519 -338.69
-1.056 -394.79
-1.0601 -276.5
-1.0641 -162.87
-1.0682 -217.1
-1.0723 105.037
-1.0763 -95.631
-1.0804 -326.05
-1.0845 -137.65
-1.0885 172.106
-1.0926 90.0966
-1.0967 276.496
-1.1008 36.495
-1.1048 165.372
-1.1089 -175.09
-1.113 -288.16
-1.117 -324.34
-1.1211 -169.61
-1.1252 -306.39
-1.1292 -563.05
-1.1333 -367.88
-1.1374 -240.38
-1.1414 -267.34
-1.1455 -456.32
-1.1496 -347.03
-1.1537 -368.41
-1.1577 -429.9
-1.1618 -433.57
-1.1659 -147.22
-1.1699 -423.85
-1.174 -275.64
-1.1781 -134.11
-1.1821 -496.09
-1.1862 -565.28
-1.1903 -277.58
-1.1943 -466.26
-1.1984 -286.93
-1.2025 -422.47
-1.2066 -367.63
-1.2106 -327.01
-1.2147 -532.88
-1.2188 -287.46
-1.2228 -777.02
-1.2269 -250.19
-1.231 -754.47
-1.235 -548.7
-1.2391 -546.15
-1.2432 -371.47
-1.2472 -327.6
-1.2513 -381.44
-1.2554 -476.06
-1.2595 -415.98
-1.2635 -520.16
-1.2676 -532.3
-1.2717 -100.57
-1.2757 -494.94
-1.2798 -557.23
-1.2839 -477.56
-1.2879 -415.22
-1.292 -496.97
-1.2961 -410.74
-1.3001 -443.09
-1.3042 -424.74
-1.3083 -559.64
-1.3124 -447.08
-1.3164 -490.38
-1.3205 -267.29
-1.3246 -311.04
-1.3286 -460.9
-1.3327 -102.69
-1.3368 614.157
-1.3408 459.621
-1.3449 226.12
-1.349 -33.316
-1.3531 -84.117
-1.3571 -215.54
-1.3612 -231.4
-1.3653 -239.07
-1.3693 91.9339
-1.3734 66.8174
-1.3775 535.422
-1.3815 644.189
-1.3856 917.015
-1.3897 724.815
-1.3937 300.8
-1.3978 213.459
-1.4019 33.413
-1.406 34.4497
-1.41 231.46
-1.4141 509.612
-1.4182 1441.48
-1.4222 2245.24
-1.4263 2626.55
-1.4304 2041.72
-1.4344 1332.96
-1.4385 1287.98
-1.4426 1052.62
-1.4466 689.747
-1.4507 904.086
-1.4548 548.841
-1.4589 345.225
-1.4629 220.944
-1.467 397.272
-1.4711 464.693
-1.4751 512.61
-1.4792 625.08
-1.4833 848.148
-1.4873 916.479
-1.4914 679.187
-1.4955 730.546
-1.4995 670.805
-1.5036 709.011
-1.5077 1604.15
-1.5118 1638.33
-1.5158 2638.01
-1.5199 4698.85
-1.524 9523.5
-1.528 18908.2
-1.5321 23632.9
-1.5362 18948.9
-1.5402 12674.2
-1.5443 8400.07
-1.5484 5736.59
-1.5524 4481.08
-1.5565 4045.94
-1.5606 3892.29
-1.5647 4664.29
-1.5687 5598.3
-1.5728 7943.44
-1.5769 12751.6
-1.5809 21041.8
-1.585 29431.8
-1.5891 33035.7
-1.5931 34446.6
-1.5972 31181.6
-1.6013 28103.6
-1.6054 29540
-1.6094 35662.4
-1.6135 39456.8
-1.6176 37274.1
-1.6216 31720.2
-1.6257 22016.5
-1.6298 16376.3
-1.6338 13118.1
-1.6379 11175.1
-1.642 9798.43
-1.646 9533.74
-1.6501 8950.48
-1.6542 9275.73
-1.6583 9765.96
-1.6623 13189.7
-1.6664 19229.1
-1.6705 25576.9
-1.6745 25887.4
-1.6786 18958.1
-1.6827 12953.7
-1.6867 11431.3
-1.6908 10655.4
-1.6949 10720.7
-1.6989 10206.5
-1.703 9790.46
-1.7071 9198.09
-1.7112 8417.26
-1.7152 7637.53
-1.7193 7546.74
-1.7234 7815.33
-1.7274 8104.49
-1.7315 9509.63
-1.7356 10595.9
-1.7396 12906.8
-1.7437 14934.8
-1.7478 14270.9
-1.7518 12870.2
-1.7559 11009.8
-1.76 8859.97
-1.7641 7881.36
-1.7681 7051.08
-1.7722 6879.58
-1.7763 7055.67
-1.7803 8050.41
-1.7844 6468.65
-1.7885 6160.08
-1.7925 6016.21
-1.7966 5846.9
-1.8007 5496.59
-1.8047 5451.97
-1.8088 5639.54
-1.8129 5824.02
-1.817 6407.9
-1.821 6317.19
-1.8251 6263.93
-1.8292 5758.64
-1.8332 5981.87
-1.8373 5679.22
-1.8414 6167.07
-1.8454 6961.78
-1.8495 8038.84
-1.8536 8050.37
-1.8576 7970.85
-1.8617 8469.63
-1.8658 8259.1
-1.8699 6720.35
-1.8739 4539.15
-1.878 3587.72
-1.8821 3056.95
-1.8861 2527.64
-1.8902 2382.3
-1.8943 2386.29
-1.8983 2146.76
-1.9024 1988.24
-1.9065 1927.41
-1.9105 1828.33
-1.9146 1408.1
-1.9187 1197.14
-1.9228 1291.9
-1.9268 973.203
-1.9309 940.993
-1.935 847.021
-1.939 636.826
-1.9431 1010.67
-1.9472 723.882
-1.9512 1133.82
-1.9553 1053.32
-1.9594 812.101
-1.9634 536.212
-1.9675 953.63
-1.9716 726.445
-1.9757 744.794
-1.9797 628.432
-1.9838 444.38
-1.9879 604.17
-1.9919 479.733
-1.996 728.717
-2.0001 893.179
-2.0041 627.885
-2.0082 858.187
-2.0123 781.62
-2.0164 953.226
-2.0204 900.244
-2.0245 494.419
-2.0286 747.53
-2.0326 631.492
-2.0367 434.579
-2.0408 227.759
-2.0448 335.214
-2.0489 520.994
-2.053 520.43
-2.057 397.9
-2.0611 877.375
-2.0652 629.248
-2.0693 579.471
-2.0733 735.761
-2.0774 917.665
-2.0815 987.506
-2.0855 440.331
-2.0896 325.302
-2.0937 690.806
-2.0977 377.437
-2.1018 471.144
-2.1059 160.772
-2.1099 492.277
-2.114 150.372
-2.1181 168.209
-2.1222 343.687
-2.1262 289.016
-2.1303 187.014
-2.1344 751.336
-2.1384 1384.95
-2.1425 2037.74
-2.1466 456.068
-2.1506 240.744
-2.1547 527.444
-2.1588 250.668
-2.1628 315.4
-2.1669 196.905
-2.171 107.138
-2.1751 134.594
-2.1791 301.979
-2.1832 226.026
-2.1873 378.212
-2.1913 165.269
-2.1954 -94.057
-2.1995 287.717
-2.2035 286.465
-2.2076 157.464
-2.2117 -49.892
-2.2157 252.973
-2.2198 114.142
-2.2239 -143.44
-2.228 15.8911
-2.232 -174.23
-2.2361 79.6535
-2.2402 -91.012
-2.2442 91.0316
-2.2483 2.15904
-2.2524 18.3998
-2.2564 -293.29
-2.2605 -340.02
-2.2646 -157.6
-2.2687 186.141
-2.2727 -328.08
-2.2768 53.7569
-2.2809 -29.566
-2.2849 -138.49
-2.289 -367.77
-2.2931 -191.16
-2.2971 -108.63
-2.3012 -262
