14.216908 2120.596436
14.214873 2145.359619
14.212839 2205.735596
14.210804 2172.256836
14.208770 2065.933350
14.206736 2145.463867
14.204701 2085.093750
14.202666 1998.940796
14.200632 2152.783447
14.198598 2149.937256
14.196564 2226.075684
14.194529 2001.571777
14.192494 2030.340698
14.190460 1994.459106
14.188426 2094.134277
14.186391 2081.067383
14.184357 2177.248535
14.182323 2146.435303
14.180288 2150.320557
14.178253 2083.852783
14.176219 2181.297363
14.174185 2130.929199
14.172151 2109.295898
14.170116 2132.271484
14.168081 1987.925781
14.166047 2117.873291
14.164013 2153.317139
14.161979 2221.126953
14.159944 2143.958984
14.157909 2170.323242
14.155875 2123.547119
14.153841 2251.079346
14.151806 2333.969238
14.149772 2163.342529
14.147738 2234.002686
14.145703 2174.623047
14.143668 2143.670654
14.141634 2199.298340
14.139600 2119.914551
14.137566 2204.781250
14.135530 2082.741943
14.133496 2200.872314
14.131462 2221.820801
14.129428 2023.964355
14.127394 2016.516968
14.125359 2180.696045
14.123324 2057.782471
14.121290 2236.347412
14.119256 2160.158447
14.117221 2117.491455
14.115187 1975.406494
14.113153 2166.805664
14.111118 2140.174072
14.109083 1968.802856
14.107049 2127.199707
14.105015 2112.760742
14.102981 2149.674072
14.100945 2115.885742
14.098911 2132.737793
14.096877 2117.510254
14.094843 2052.022461
14.092808 2212.854736
14.090774 2153.877197
14.088739 2168.893311
14.086705 2271.112793
14.084671 2074.033447
14.082636 2191.827148
14.080602 2025.042358
14.078568 2117.183838
14.076533 2173.504883
14.074498 2191.675293
14.072464 2187.132324
14.070430 2121.336182
14.068396 2226.565186
14.066360 1949.013184
14.064326 2089.916992
14.062292 2029.495972
14.060258 2063.054932
14.058223 2140.592529
14.056189 2259.952881
14.054154 2211.599365
14.052120 2164.201660
14.050085 2324.214600
14.048051 2247.711670
14.046017 2205.877686
14.043983 2093.688721
14.041948 2166.667969
14.039913 2206.407471
14.037879 2181.635254
14.035845 2148.291260
14.033811 2113.722900
14.031775 2045.436157
14.029741 2020.189087
14.027707 2033.681885
14.025673 2118.393799
14.023638 2152.604980
14.021604 2207.487793
14.019569 2010.623413
14.017535 2142.393066
14.015500 1977.747559
14.013466 2122.546387
14.011432 2101.458252
14.009398 2064.869629
14.007362 2084.921875
14.005328 2121.568848
14.003294 2075.466797
14.001260 2134.583008
13.999226 2160.178711
13.997190 2029.245117
13.995156 2210.734619
13.993122 1993.431030
13.991088 2212.033203
13.989053 2134.655762
13.987019 2280.930176
13.984984 2144.753174
13.982950 2086.338867
13.980915 2175.140625
13.978881 2222.115967
13.976847 2041.387451
13.974813 2101.197754
13.972777 2081.797607
13.970743 2193.840088
13.968709 1992.953979
13.966675 2169.469971
13.964640 2152.330078
13.962605 2022.362061
13.960571 2195.403320
13.958537 2141.612061
13.956503 2207.136963
13.954468 2108.345703
13.952434 2184.642334
13.950399 2151.319580
13.948365 2065.945068
13.946330 2201.168701
13.944296 2039.667358
13.942262 2228.030762
13.940228 2184.013672
13.938192 2092.621094
13.936158 2147.422607
13.934124 2048.041504
13.932090 2103.728516
13.930055 2085.258789
13.928020 2128.612549
13.925986 2119.556396
13.923952 2069.192627
13.921917 2132.203369
13.919883 1997.221924
13.917849 2010.687988
13.915814 2025.940186
13.913779 2134.625732
13.911745 2144.218994
13.909711 2050.320313
13.907677 2216.680908
13.905643 2011.747437
13.903607 2117.136230
13.901573 2059.506836
13.899539 2254.410156
13.897505 2078.561035
13.895470 2140.027832
13.893435 2047.944824
13.891401 2125.876709
13.889367 1979.224731
13.887332 2096.746826
13.885298 2063.617676
13.883264 1974.422119
13.881229 2133.962891
13.879194 2179.346924
13.877160 2067.877930
13.875126 2158.546143
13.873092 2182.550537
13.871057 2046.760620
13.869022 1994.433472
13.866988 2082.623535
13.864954 2087.300781
13.862920 2053.509033
13.860885 2048.923096
13.858850 2164.512207
13.856816 2276.342041
13.854782 2078.290039
13.852747 2189.033691
13.850713 2204.059326
13.848679 2060.593994
13.846644 2084.758301
13.844609 2213.447754
13.842575 2143.660156
13.840541 2112.127441
13.838507 2041.140381
13.836472 2106.034424
13.834437 2046.940063
13.832403 2141.351563
13.830369 2139.002930
13.828334 2073.591064
13.826300 2061.379150
13.824265 2101.290039
13.822231 2077.745361
13.820197 2067.027344
13.818162 2077.921875
13.816128 2036.219727
13.814094 1962.994263
13.812059 2088.910889
13.810024 2114.142822
13.807990 2099.719727
13.805956 2081.208008
13.803922 2181.851318
13.801887 2022.254883
13.799852 2169.845703
13.797818 2036.533813
13.795784 2126.736572
13.793749 2098.936768
13.791715 2089.817871
13.789680 2101.333496
13.787646 2100.454102
13.785611 2020.610229
13.783577 2110.678223
13.781543 2071.010254
13.779509 2132.745605
13.777474 2068.865967
13.775439 2155.346680
13.773405 2068.642090
13.771371 1995.726196
13.769337 2032.244873
13.767302 2138.210205
13.765267 2159.343994
13.763233 2101.109863
13.761199 2167.888916
13.759164 2108.894775
13.757130 2168.938232
13.755095 2224.881836
13.753061 2091.529785
13.751026 2135.482422
13.748992 2093.348145
13.746958 2063.733887
13.744924 2118.730469
13.742888 2176.854248
13.740854 2024.146973
13.738820 2054.325195
13.736786 2147.812500
13.734752 2029.363525
13.732717 2214.547607
13.730682 2109.255371
13.728648 1906.040771
13.726614 2040.789917
13.724579 2027.933350
13.722545 2252.334961
13.720510 2162.779053
13.718476 2052.820313
13.716441 2062.690430
13.714407 2200.892822
13.712373 1977.778076
13.710339 2116.144775
13.708303 2080.408203
